WellName~ WellType~ ScreenID~ ZTop~ ZBottom~ Rwell
5841-P_13~ Pumping~ 1~ -5.056122e+01~ -1.992491e+02~  1.000000e+00
5842-P_13~ Pumping~ 1~  7.019834e+00~ -3.513496e+00~  1.000000e+00
5846-P_13~ Pumping~ 1~ -2.858586e+01~ -1.913841e+02~  1.000000e+00
584-P_99~ Pumping~ 1~ -1.724181e+01~ -1.990816e+02~  1.000000e+00
5850-P_13~ Pumping~ 1~  1.475369e+01~  1.157137e+01~  1.000000e+00
5851-P_13~ Pumping~ 1~ -2.959758e+01~ -1.991702e+02~  1.000000e+00
5855-P_13~ Pumping~ 1~  2.946197e+00~ -1.990681e+02~  1.000000e+00
5863-P_13~ Pumping~ 1~ -7.686603e+01~ -1.993812e+02~  1.000000e+00
5864-P_13~ Pumping~ 1~ -4.385003e+01~ -1.992153e+02~  1.000000e+00
5865-P_13~ Pumping~ 1~  5.000194e+00~ -3.946165e+00~  1.000000e+00
5869-P_13~ Pumping~ 1~  6.340529e+00~ -1.829293e+01~  1.000000e+00
5871-P_13~ Pumping~ 1~ -6.399212e+01~ -1.993165e+02~  1.000000e+00
5874-P_13~ Pumping~ 1~ -5.763007e+01~ -1.993166e+02~  1.000000e+00
5875-P_13~ Pumping~ 1~  5.000194e+00~ -3.946165e+00~  1.000000e+00
5877-P_13~ Pumping~ 1~  1.012574e+00~ -1.365131e+01~  1.000000e+00
5878-P_13~ Pumping~ 1~ -4.557584e+01~ -1.992684e+02~  1.000000e+00
5895-P_13~ Pumping~ 1~  1.056447e+01~ -2.131523e+01~  1.000000e+00
590-P_99~ Pumping~ 1~ -2.865885e+01~ -1.992030e+02~  1.000000e+00
5911-P_14~ Pumping~ 1~ -6.600096e+01~ -1.993551e+02~  1.000000e+00
5916-P_14~ Pumping~ 1~  1.567988e+01~  1.268988e+01~  1.000000e+00
591-P_99~ Pumping~ 1~ -3.760033e+01~ -1.992211e+02~  1.000000e+00
5924-P_14~ Pumping~ 1~  6.974068e+00~ -1.991092e+02~  1.000000e+00
5928-P_14~ Pumping~ 1~ -4.362332e+01~ -1.393529e+02~  1.000000e+00
5946-P_14~ Pumping~ 1~ -7.028402e+01~ -1.993661e+02~  1.000000e+00
594-P_99~ Pumping~ 1~  6.451488e+00~ -1.963247e+01~  1.000000e+00
5986-P_14~ Pumping~ 1~  3.547469e+00~ -8.963367e+00~  1.000000e+00
598-P_99~ Pumping~ 1~ -2.636052e+01~ -3.614981e+01~  1.000000e+00
5991-P_14~ Pumping~ 1~  1.639777e+01~  1.218237e+01~  1.000000e+00
5994-P_14~ Pumping~ 1~ -4.754378e+01~ -1.992504e+02~  1.000000e+00
6026-P_14~ Pumping~ 1~ -2.140334e+01~ -1.991025e+02~  1.000000e+00
6048-P_14~ Pumping~ 1~ -7.321577e+01~ -1.993629e+02~  1.000000e+00
6050-P_14~ Pumping~ 1~  5.660554e+01~  1.804446e+01~  1.000000e+00
6051-P_14~ Pumping~ 1~ -5.317706e+01~ -1.992622e+02~  1.000000e+00
6053-P_14~ Pumping~ 1~ -5.045652e+01~ -1.993050e+02~  1.000000e+00
605-P_99~ Pumping~ 1~ -4.110654e+01~ -1.992472e+02~  1.000000e+00
6082-P_14~ Pumping~ 1~  6.488681e+00~ -2.075560e+01~  1.000000e+00
6086-P_14~ Pumping~ 1~ -3.680873e+01~ -4.717107e+01~  1.000000e+00
6088-P_14~ Pumping~ 1~  4.749992e+00~ -1.783116e+01~  1.000000e+00
610-P_99~ Pumping~ 1~ -7.319655e+01~ -1.993628e+02~  1.000000e+00
6118-P_14~ Pumping~ 1~ -2.928751e+01~ -1.267160e+02~  1.000000e+00
611-P_99~ Pumping~ 1~ -7.509315e+01~ -1.993723e+02~  1.000000e+00
6143-P_14~ Pumping~ 1~  1.196378e+01~  3.023207e+00~  1.000000e+00
6148-P_14~ Pumping~ 1~  3.318773e+00~ -1.070844e+01~  1.000000e+00
615-P_99~ Pumping~ 1~ -7.974620e+01~ -1.993957e+02~  1.000000e+00
618-P_99~ Pumping~ 1~  7.525966e+00~ -2.337062e+01~  1.000000e+00
619-P_99~ Pumping~ 1~ -6.875451e+01~ -1.994219e+02~  1.000000e+00
620-P_99~ Pumping~ 1~ -3.822967e+01~ -1.991871e+02~  1.000000e+00
6217-P_14~ Pumping~ 1~  1.219155e+01~ -4.609755e+01~  1.000000e+00
621-P_99~ Pumping~ 1~  1.751546e+01~  1.409405e+01~  1.000000e+00
6227-P_14~ Pumping~ 1~ -7.458117e+01~ -1.993698e+02~  1.000000e+00
622-P_99~ Pumping~ 1~ -7.515580e+01~ -1.993726e+02~  1.000000e+00
6232-P_14~ Pumping~ 1~ -7.429256e+01~ -1.993683e+02~  1.000000e+00
623-P_99~ Pumping~ 1~ -7.509315e+01~ -1.993723e+02~  1.000000e+00
624-P_99~ Pumping~ 1~ -7.295582e+01~ -1.993616e+02~  1.000000e+00
6259-P_14~ Pumping~ 1~  1.237194e+01~ -7.422450e+00~  1.000000e+00
625-P_99~ Pumping~ 1~ -7.295582e+01~ -1.993616e+02~  1.000000e+00
6274-P_14~ Pumping~ 1~ -1.948779e+01~ -1.990929e+02~  1.000000e+00
6287-P_15~ Pumping~ 1~ -7.028402e+01~ -1.993661e+02~  1.000000e+00
6289-P_15~ Pumping~ 1~ -3.552197e+01~ -1.987613e+02~  1.000000e+00
6290-P_15~ Pumping~ 1~ -6.766787e+01~ -1.993350e+02~  1.000000e+00
629-P_99~ Pumping~ 1~ -6.521550e+01~ -1.993390e+02~  1.000000e+00
630-P_99~ Pumping~ 1~ -4.322091e+01~ -1.992537e+02~  1.000000e+00
631-P_99~ Pumping~ 1~ -3.644477e+01~ -1.992119e+02~  1.000000e+00
6326-P_15~ Pumping~ 1~ -7.139060e+01~ -1.993537e+02~  1.000000e+00
632-P_99~ Pumping~ 1~ -6.982744e+01~ -1.993834e+02~  1.000000e+00
6334-P_15~ Pumping~ 1~  3.358289e+01~ -1.990579e+02~  1.000000e+00
6336-P_15~ Pumping~ 1~ -6.766784e+01~ -1.993611e+02~  1.000000e+00
6338-P_15~ Pumping~ 1~ -5.148066e+01~ -1.992537e+02~  1.000000e+00
6349-P_15~ Pumping~ 1~  1.529609e+01~  1.327018e+01~  1.000000e+00
6353-P_15~ Pumping~ 1~ -1.925431e+01~ -1.991351e+02~  1.000000e+00
6357-P_15~ Pumping~ 1~ -7.829294e+01~ -1.993884e+02~  1.000000e+00
6358-P_15~ Pumping~ 1~ -7.201649e+01~ -1.993569e+02~  1.000000e+00
637-P_99~ Pumping~ 1~ -6.400956e+01~ -1.993334e+02~  1.000000e+00
6385-P_15~ Pumping~ 1~  8.391813e+00~ -1.223688e+01~  1.000000e+00
638-P_99~ Pumping~ 1~  1.335117e+01~  4.666562e+00~  1.000000e+00
639-P_99~ Pumping~ 1~ -4.723609e+01~ -1.992476e+02~  1.000000e+00
640-P_99~ Pumping~ 1~  1.422966e+01~  9.480326e+00~  1.000000e+00
652-P_99~ Pumping~ 1~ -6.747190e+01~ -1.993539e+02~  1.000000e+00
653-P_99~ Pumping~ 1~ -4.706888e+01~ -1.992481e+02~  1.000000e+00
654-P_99~ Pumping~ 1~  1.013521e+01~ -2.304179e+01~  1.000000e+00
659-P_99~ Pumping~ 1~  4.092356e+01~  1.490361e+01~  1.000000e+00
662-P_99~ Pumping~ 1~ -4.699527e+01~ -1.992593e+02~  1.000000e+00
663-P_99~ Pumping~ 1~ -3.527765e+01~ -1.992059e+02~  1.000000e+00
664-P_99~ Pumping~ 1~ -4.387797e+01~ -1.992837e+02~  1.000000e+00
669-P_99~ Pumping~ 1~ -2.768307e+01~ -1.991341e+02~  1.000000e+00
670-P_99~ Pumping~ 1~ -5.387638e+01~ -1.993554e+02~  1.000000e+00
672-P_99~ Pumping~ 1~ -2.865885e+01~ -1.992030e+02~  1.000000e+00
673-P_99~ Pumping~ 1~  3.403085e+01~  1.781386e+01~  1.000000e+00
674-P_99~ Pumping~ 1~  1.599532e+01~  8.056814e+00~  1.000000e+00
690-P_99~ Pumping~ 1~ -3.584267e+01~ -1.687340e+02~  1.000000e+00
707-P_99~ Pumping~ 1~ -5.044022e+01~ -1.866708e+02~  1.000000e+00
708-P_99~ Pumping~ 1~ -7.020878e+01~ -1.993478e+02~  1.000000e+00
710-P_99~ Pumping~ 1~ -7.318526e+01~ -1.993772e+02~  1.000000e+00
714-P_99~ Pumping~ 1~ -4.643723e+01~ -1.992626e+02~  1.000000e+00
729-P_99~ Pumping~ 1~  1.196378e+01~  3.023207e+00~  1.000000e+00
730-P_99~ Pumping~ 1~  1.436025e+01~  4.850210e+00~  1.000000e+00
731-P_99~ Pumping~ 1~  1.335117e+01~  4.666562e+00~  1.000000e+00
732-P_99~ Pumping~ 1~  1.340577e+01~  6.052575e+00~  1.000000e+00
737-P_98~ Pumping~ 1~ -3.185935e+01~ -1.992290e+02~  1.000000e+00
737-P_99~ Pumping~ 1~  1.089922e+01~ -3.175110e+01~  1.000000e+00
741-P_99~ Pumping~ 1~ -3.199221e+01~ -1.992052e+02~  1.000000e+00
742-P_99~ Pumping~ 1~  4.545058e+01~  1.913338e+01~  1.000000e+00
743-P_99~ Pumping~ 1~ -3.512041e+01~ -1.903118e+02~  1.000000e+00
749-P_99~ Pumping~ 1~ -3.283780e+01~ -1.992036e+02~  1.000000e+00
750-P_99~ Pumping~ 1~ -4.084696e+01~ -1.992363e+02~  1.000000e+00
751-P_99~ Pumping~ 1~ -3.525764e+01~ -1.992102e+02~  1.000000e+00
753-P_99~ Pumping~ 1~ -2.660336e+01~ -1.991669e+02~  1.000000e+00
760-P_99~ Pumping~ 1~ -2.814837e+01~ -1.991723e+02~  1.000000e+00
761-P_99~ Pumping~ 1~ -3.327447e+01~ -1.251104e+02~  1.000000e+00
763-P_99~ Pumping~ 1~  3.875527e+01~  1.485102e+01~  1.000000e+00
764-P_99~ Pumping~ 1~  4.129829e+01~  1.627317e+01~  1.000000e+00
765-P_99~ Pumping~ 1~  8.280425e+00~ -1.256956e+01~  1.000000e+00
766-P_99~ Pumping~ 1~ -4.122843e+01~ -1.992595e+02~  1.000000e+00
771-P_99~ Pumping~ 1~ -5.411767e+01~ -1.993038e+02~  1.000000e+00
772-P_99~ Pumping~ 1~ -8.527701e+00~ -3.919030e+01~  1.000000e+00
773-P_99~ Pumping~ 1~ -4.223073e+01~ -1.992898e+02~  1.000000e+00
774-P_99~ Pumping~ 1~ -5.122034e+01~ -1.993479e+02~  1.000000e+00
776-P_99~ Pumping~ 1~ -6.042766e+01~ -1.993241e+02~  1.000000e+00
780-P_99~ Pumping~ 1~ -3.383842e+00~ -1.992748e+02~  1.000000e+00
782-P_99~ Pumping~ 1~ -4.506635e+01~ -1.992714e+02~  1.000000e+00
784-P_99~ Pumping~ 1~  1.519421e+01~  9.800481e+00~  1.000000e+00
785-P_99~ Pumping~ 1~  1.251642e+01~ -1.321972e+01~  1.000000e+00
786-P_99~ Pumping~ 1~ -7.228014e+01~ -1.993582e+02~  1.000000e+00
789-P_99~ Pumping~ 1~  1.751546e+01~  1.409405e+01~  1.000000e+00
790-P_99~ Pumping~ 1~  8.973365e+00~ -1.716432e+01~  1.000000e+00
795-P_99~ Pumping~ 1~  1.365968e+01~ -1.834322e+00~  1.000000e+00
801-P_99~ Pumping~ 1~  6.894109e+00~ -1.990674e+02~  1.000000e+00
802-P_99~ Pumping~ 1~ -3.395909e+01~ -1.991930e+02~  1.000000e+00
804-P_99~ Pumping~ 1~ -6.210403e+01~ -1.993071e+02~  1.000000e+00
805-P_99~ Pumping~ 1~ -7.795149e+01~ -1.993867e+02~  1.000000e+00
816-P_99~ Pumping~ 1~  7.145748e+00~ -1.861801e+01~  1.000000e+00
818-P_99~ Pumping~ 1~  1.273450e+01~ -5.212073e+00~  1.000000e+00
819-P_99~ Pumping~ 1~ -4.553765e+01~ -1.992624e+02~  1.000000e+00
825-P_99~ Pumping~ 1~  6.816001e+00~ -3.041955e+01~  1.000000e+00
826-P_99~ Pumping~ 1~ -9.686040e-01~ -3.489135e+01~  1.000000e+00
832-P_99~ Pumping~ 1~  6.571332e+00~ -2.967739e+01~  1.000000e+00
834-P_99~ Pumping~ 1~  1.751546e+01~  1.409405e+01~  1.000000e+00
836-P_00~ Pumping~ 1~  1.751546e+01~  1.409405e+01~  1.000000e+00
836-P_99~ Pumping~ 1~  1.751546e+01~  1.409405e+01~  1.000000e+00
837-P_99~ Pumping~ 1~  1.751546e+01~  1.409405e+01~  1.000000e+00
838-P_99~ Pumping~ 1~  7.511750e+00~ -1.990683e+02~  1.000000e+00
840-P_99~ Pumping~ 1~  2.611330e+01~  1.932664e+01~  1.000000e+00
841-P_99~ Pumping~ 1~  2.611330e+01~  1.932664e+01~  1.000000e+00
842-P_99~ Pumping~ 1~  2.706079e+01~  1.905522e+01~  1.000000e+00
843-P_99~ Pumping~ 1~  2.706079e+01~  1.905522e+01~  1.000000e+00
844-P_99~ Pumping~ 1~  2.706079e+01~  1.905522e+01~  1.000000e+00
845-P_99~ Pumping~ 1~ -3.190751e+01~ -1.991881e+02~  1.000000e+00
848-P_99~ Pumping~ 1~ -6.078873e+01~ -1.993182e+02~  1.000000e+00
849-P_99~ Pumping~ 1~ -4.195591e+01~ -1.862371e+02~  1.000000e+00
850-P_99~ Pumping~ 1~ -4.591643e+01~ -1.993299e+02~  1.000000e+00
851-P_99~ Pumping~ 1~ -4.422061e+01~ -1.992436e+02~  1.000000e+00
852-P_99~ Pumping~ 1~ -4.921419e+01~ -1.992846e+02~  1.000000e+00
853-P_99~ Pumping~ 1~  2.667736e+01~  1.386680e+01~  1.000000e+00
854-P_99~ Pumping~ 1~  7.970461e+00~ -1.990749e+02~  1.000000e+00
856-P_99~ Pumping~ 1~  2.706079e+01~  1.905522e+01~  1.000000e+00
857-P_99~ Pumping~ 1~  2.706079e+01~  1.905522e+01~  1.000000e+00
858-P_99~ Pumping~ 1~  3.298259e+01~  2.164952e+01~  1.000000e+00
859-P_99~ Pumping~ 1~ -2.871781e+01~ -1.103654e+02~  1.000000e+00
860-P_99~ Pumping~ 1~ -2.460864e+01~ -1.991527e+02~  1.000000e+00
861-P_99~ Pumping~ 1~ -3.346295e+01~ -1.094999e+02~  1.000000e+00
875-P_99~ Pumping~ 1~ -4.600013e+01~ -1.992261e+02~  1.000000e+00
879-P_99~ Pumping~ 1~ -5.475896e+01~ -1.992701e+02~  1.000000e+00
884-P_99~ Pumping~ 1~ -6.867562e+01~ -1.993649e+02~  1.000000e+00
886-P_99~ Pumping~ 1~ -7.458855e+01~ -1.993698e+02~  1.000000e+00
887-P_99~ Pumping~ 1~ -6.624793e+01~ -1.993675e+02~  1.000000e+00
892-P_99~ Pumping~ 1~ -6.932404e+01~ -1.993788e+02~  1.000000e+00
894-P_99~ Pumping~ 1~ -2.686670e+01~ -1.992141e+02~  1.000000e+00
899-P_99~ Pumping~ 1~  1.031742e+01~ -1.794839e+01~  1.000000e+00
900-P_99~ Pumping~ 1~  7.443002e+00~ -2.945086e+01~  1.000000e+00
901-P_99~ Pumping~ 1~  7.819833e+00~ -1.528713e+01~  1.000000e+00
905-P_99~ Pumping~ 1~  1.639777e+01~  1.218237e+01~  1.000000e+00
910-P_99~ Pumping~ 1~  6.072321e+00~ -2.750246e+01~  1.000000e+00
911-P_99~ Pumping~ 1~ -5.527331e+01~ -1.993656e+02~  1.000000e+00
912-P_99~ Pumping~ 1~ -4.643723e+01~ -1.992626e+02~  1.000000e+00
913-P_99~ Pumping~ 1~ -6.585602e+01~ -1.993458e+02~  1.000000e+00
914-P_99~ Pumping~ 1~ -4.387797e+01~ -1.992837e+02~  1.000000e+00
915-P_99~ Pumping~ 1~ -4.591643e+01~ -1.993299e+02~  1.000000e+00
916-P_99~ Pumping~ 1~ -6.734729e+01~ -1.994035e+02~  1.000000e+00
917-P_99~ Pumping~ 1~ -2.489081e+01~ -1.991666e+02~  1.000000e+00
920-P_99~ Pumping~ 1~ -4.458144e+01~ -1.992539e+02~  1.000000e+00
926-P_99~ Pumping~ 1~ -3.741379e+01~ -1.992261e+02~  1.000000e+00
928-P_99~ Pumping~ 1~ -4.938215e+01~ -1.992431e+02~  1.000000e+00
929-P_99~ Pumping~ 1~  1.243305e+01~  7.114528e+00~  1.000000e+00
930-P_99~ Pumping~ 1~ -3.171649e+01~ -1.992051e+02~  1.000000e+00
931-P_99~ Pumping~ 1~ -7.483868e+01~ -1.993710e+02~  1.000000e+00
932-P_99~ Pumping~ 1~  6.418658e+00~ -1.558788e+01~  1.000000e+00
933-P_99~ Pumping~ 1~ -4.029878e+01~ -1.992251e+02~  1.000000e+00
941-P_99~ Pumping~ 1~ -4.775123e+01~ -1.992519e+02~  1.000000e+00
944-P_99~ Pumping~ 1~ -7.132346e+01~ -1.993534e+02~  1.000000e+00
945-P_99~ Pumping~ 1~  1.575423e+01~  1.119125e+01~  1.000000e+00
947-P_99~ Pumping~ 1~ -8.221048e+01~ -1.994865e+02~  1.000000e+00
950-P_99~ Pumping~ 1~ -8.021653e+01~ -1.994153e+02~  1.000000e+00
953-P_99~ Pumping~ 1~  1.433174e+01~  8.015012e+00~  1.000000e+00
954-P_99~ Pumping~ 1~ -4.137919e+01~ -1.992595e+02~  1.000000e+00
956-P_99~ Pumping~ 1~ -2.836256e+01~ -1.991815e+02~  1.000000e+00
959-P_99~ Pumping~ 1~ -5.094768e+01~ -1.992832e+02~  1.000000e+00
965-P_99~ Pumping~ 1~  4.949110e-01~ -1.990994e+02~  1.000000e+00
966-P_99~ Pumping~ 1~ -2.808915e+01~ -1.930037e+02~  1.000000e+00
967-P_99~ Pumping~ 1~ -3.760033e+01~ -1.992211e+02~  1.000000e+00
968-P_99~ Pumping~ 1~ -5.757228e+01~ -1.993140e+02~  1.000000e+00
970-P_99~ Pumping~ 1~  6.906968e+00~ -1.990731e+02~  1.000000e+00
972-P_99~ Pumping~ 1~ -6.155870e+01~ -1.994109e+02~  1.000000e+00
975-P_99~ Pumping~ 1~  6.906968e+00~ -1.990731e+02~  1.000000e+00
980-P_99~ Pumping~ 1~  1.751546e+01~  1.409405e+01~  1.000000e+00
981-P_99~ Pumping~ 1~  1.751546e+01~  1.409405e+01~  1.000000e+00
983-P_99~ Pumping~ 1~  1.751546e+01~  1.409405e+01~  1.000000e+00
984-P_99~ Pumping~ 1~  8.331949e+00~ -1.990855e+02~  1.000000e+00
987-P_99~ Pumping~ 1~ -4.083415e+01~ -1.992487e+02~  1.000000e+00
988-P_99~ Pumping~ 1~ -3.757855e+01~ -1.876356e+02~  1.000000e+00
989-P_99~ Pumping~ 1~ -6.665298e+01~ -1.993299e+02~  1.000000e+00
990-P_99~ Pumping~ 1~ -6.665298e+01~ -1.993299e+02~  1.000000e+00
991-P_99~ Pumping~ 1~ -6.239240e+01~ -1.993085e+02~  1.000000e+00
992-P_99~ Pumping~ 1~ -4.563571e+01~ -1.992680e+02~  1.000000e+00
994-P_99~ Pumping~ 1~ -7.214042e+01~ -1.993575e+02~  1.000000e+00
995-P_99~ Pumping~ 1~ -4.480617e+01~ -1.992395e+02~  1.000000e+00
996-P_99~ Pumping~ 1~ -6.599653e+01~ -1.993266e+02~  1.000000e+00
998-P_99~ Pumping~ 1~ -7.475540e+01~ -1.993706e+02~  1.000000e+00
999-P_99~ Pumping~ 1~ -6.564307e+01~ -1.993248e+02~  1.000000e+00
HRIII_10000~ Pumping~ 1~ -2.737964e+01~ -1.991640e+02~  1.000000e+00
HRIII_10001~ Pumping~ 1~ -4.016163e+01~ -1.992280e+02~  1.000000e+00
HRIII_10004~ Pumping~ 1~ -3.420187e+01~ -1.992077e+02~  1.000000e+00
HRIII_10007~ Pumping~ 1~ -7.735460e+01~ -1.993837e+02~  1.000000e+00
HRIII_10013~ Pumping~ 1~ -3.439301e+01~ -1.991678e+02~  1.000000e+00
HRIII_10014~ Pumping~ 1~ -2.611078e+01~ -1.991262e+02~  1.000000e+00
HRIII_10019~ Pumping~ 1~ -7.735460e+01~ -1.993837e+02~  1.000000e+00
HRIII_10021~ Pumping~ 1~  9.123303e+00~ -1.990995e+02~  1.000000e+00
HRIII_10022~ Pumping~ 1~  7.057514e+00~ -1.399031e+01~  1.000000e+00
HRIII_10029~ Pumping~ 1~ -7.409883e+01~ -1.993673e+02~  1.000000e+00
HRIII_10034~ Pumping~ 1~  3.427754e+00~ -1.990968e+02~  1.000000e+00
HRIII_10038~ Pumping~ 1~ -7.214836e+01~ -1.993575e+02~  1.000000e+00
HRIII_10039~ Pumping~ 1~ -7.214836e+01~ -1.993575e+02~  1.000000e+00
HRIII_10040~ Pumping~ 1~ -7.246995e+01~ -1.993591e+02~  1.000000e+00
HRIII_10046~ Pumping~ 1~  9.123303e+00~ -1.990995e+02~  1.000000e+00
HRIII_10050~ Pumping~ 1~ -2.555879e+01~ -1.991234e+02~  1.000000e+00
HRIII_10054~ Pumping~ 1~  4.097727e+00~ -1.991095e+02~  1.000000e+00
HRIII_10055~ Pumping~ 1~ -1.164191e+00~ -1.991034e+02~  1.000000e+00
HRIII_10056~ Pumping~ 1~  2.194513e+00~ -1.991053e+02~  1.000000e+00
HRIII_10057~ Pumping~ 1~ -3.644174e+01~ -1.206618e+02~  1.000000e+00
HRIII_10059~ Pumping~ 1~  2.566542e+00~ -1.990898e+02~  1.000000e+00
HRIII_10062~ Pumping~ 1~ -3.636454e+01~ -1.139859e+02~  1.000000e+00
HRIII_10063~ Pumping~ 1~ -7.486930e+01~ -1.993712e+02~  1.000000e+00
HRIII_10064~ Pumping~ 1~ -3.679360e+01~ -1.991799e+02~  1.000000e+00
HRIII_10065~ Pumping~ 1~ -3.951302e+01~ -5.828874e+01~  1.000000e+00
HRIII_10068~ Pumping~ 1~  3.427754e+00~ -1.990968e+02~  1.000000e+00
HRIII_10069~ Pumping~ 1~ -6.399212e+01~ -1.993165e+02~  1.000000e+00
HRIII_10073~ Pumping~ 1~  3.427754e+00~ -1.990968e+02~  1.000000e+00
HRIII_10077~ Pumping~ 1~  3.427754e+00~ -1.990968e+02~  1.000000e+00
HRIII_10081~ Pumping~ 1~ -7.311680e+01~ -1.993624e+02~  1.000000e+00
HRIII_10086~ Pumping~ 1~  4.949110e-01~ -1.990994e+02~  1.000000e+00
HRIII_10089~ Pumping~ 1~ -3.741300e+01~ -6.451183e+01~  1.000000e+00
HRIII_10096~ Pumping~ 1~  3.427754e+00~ -1.990968e+02~  1.000000e+00
HRIII_10101~ Pumping~ 1~  4.949110e-01~ -1.990994e+02~  1.000000e+00
HRIII_10103~ Pumping~ 1~ -2.220912e+01~ -1.991407e+02~  1.000000e+00
HRIII_10109~ Pumping~ 1~ -7.409883e+01~ -1.993673e+02~  1.000000e+00
HRIII_10111~ Pumping~ 1~ -7.458855e+01~ -1.993698e+02~  1.000000e+00
HRIII_10116~ Pumping~ 1~ -7.458855e+01~ -1.993698e+02~  1.000000e+00
HRIII_10119~ Pumping~ 1~ -7.458855e+01~ -1.993698e+02~  1.000000e+00
HRIII_10120~ Pumping~ 1~ -2.603486e+01~ -1.991258e+02~  1.000000e+00
HRIII_10121~ Pumping~ 1~  3.106462e+00~ -1.991150e+02~  1.000000e+00
HRIII_10123~ Pumping~ 1~ -6.803639e+01~ -1.993369e+02~  1.000000e+00
HRIII_10125~ Pumping~ 1~ -2.912077e+01~ -9.347398e+01~  1.000000e+00
HRIII_10126~ Pumping~ 1~ -7.295582e+01~ -1.993616e+02~  1.000000e+00
HRIII_10127~ Pumping~ 1~ -7.295582e+01~ -1.993616e+02~  1.000000e+00
HRIII_10128~ Pumping~ 1~ -3.232486e+01~ -1.040415e+02~  1.000000e+00
HRIII_10130~ Pumping~ 1~ -7.372210e+01~ -1.993654e+02~  1.000000e+00
HRIII_10134~ Pumping~ 1~ -6.702309e+01~ -1.993318e+02~  1.000000e+00
HRIII_10139~ Pumping~ 1~ -2.965820e+01~ -1.991440e+02~  1.000000e+00
HRIII_10141~ Pumping~ 1~ -4.311273e+00~ -1.991237e+02~  1.000000e+00
HRIII_10147~ Pumping~ 1~ -7.788590e+01~ -1.993864e+02~  1.000000e+00
HRIII_10150~ Pumping~ 1~ -7.278321e+01~ -1.993607e+02~  1.000000e+00
HRIII_10152~ Pumping~ 1~ -7.458855e+01~ -1.993698e+02~  1.000000e+00
HRIII_10153~ Pumping~ 1~ -7.322508e+01~ -1.993629e+02~  1.000000e+00
HRIII_10154~ Pumping~ 1~ -7.295582e+01~ -1.993616e+02~  1.000000e+00
HRIII_10155~ Pumping~ 1~ -7.295582e+01~ -1.993616e+02~  1.000000e+00
HRIII_10157~ Pumping~ 1~ -7.780612e+01~ -1.993860e+02~  1.000000e+00
HRIII_10158~ Pumping~ 1~ -7.780612e+01~ -1.993860e+02~  1.000000e+00
HRIII_10159~ Pumping~ 1~ -7.780612e+01~ -1.993860e+02~  1.000000e+00
HRIII_10160~ Pumping~ 1~ -7.780612e+01~ -1.993860e+02~  1.000000e+00
HRIII_10164~ Pumping~ 1~ -6.702309e+01~ -1.993318e+02~  1.000000e+00
HRIII_10165~ Pumping~ 1~ -7.458117e+01~ -1.993698e+02~  1.000000e+00
HRIII_10172~ Pumping~ 1~ -7.458855e+01~ -1.993698e+02~  1.000000e+00
HRIII_10173~ Pumping~ 1~  3.639530e-01~ -1.768795e+01~  1.000000e+00
HRIII_10177~ Pumping~ 1~ -6.513174e+01~ -1.993223e+02~  1.000000e+00
HRIII_10178~ Pumping~ 1~ -6.513174e+01~ -1.993223e+02~  1.000000e+00
HRIII_10179~ Pumping~ 1~ -7.458855e+01~ -1.993698e+02~  1.000000e+00
HRIII_10180~ Pumping~ 1~ -7.458855e+01~ -1.993698e+02~  1.000000e+00
HRIII_10182~ Pumping~ 1~ -7.475540e+01~ -1.993706e+02~  1.000000e+00
HRIII_10183~ Pumping~ 1~  7.461433e+00~ -2.374623e+01~  1.000000e+00
HRIII_10189~ Pumping~ 1~ -7.475540e+01~ -1.993706e+02~  1.000000e+00
HRIII_10190~ Pumping~ 1~ -3.036582e+01~ -1.991731e+02~  1.000000e+00
HRIII_10191~ Pumping~ 1~ -3.036582e+01~ -1.991731e+02~  1.000000e+00
HRIII_10192~ Pumping~ 1~ -2.899337e+01~ -1.991663e+02~  1.000000e+00
HRIII_10193~ Pumping~ 1~ -4.815502e+00~ -1.991160e+02~  1.000000e+00
HRIII_10204~ Pumping~ 1~ -3.170972e+01~ -1.991863e+02~  1.000000e+00
HRIII_10205~ Pumping~ 1~ -7.278321e+01~ -1.993607e+02~  1.000000e+00
HRIII_10210~ Pumping~ 1~ -9.387141e+01~ -1.994667e+02~  1.000000e+00
HRIII_10213~ Pumping~ 1~ -7.542288e+01~ -1.993740e+02~  1.000000e+00
HRIII_10215~ Pumping~ 1~  8.385152e+00~ -1.990671e+02~  1.000000e+00
HRIII_10220~ Pumping~ 1~  6.571332e+00~ -2.967739e+01~  1.000000e+00
HRIII_10222~ Pumping~ 1~ -8.022045e+01~ -1.993981e+02~  1.000000e+00
HRIII_10225~ Pumping~ 1~ -3.636454e+01~ -1.139859e+02~  1.000000e+00
HRIII_10230~ Pumping~ 1~ -8.185232e+01~ -1.994063e+02~  1.000000e+00
HRIII_10231~ Pumping~ 1~ -3.579923e+01~ -5.081376e+01~  1.000000e+00
HRIII_10234~ Pumping~ 1~ -6.320310e+01~ -1.993126e+02~  1.000000e+00
HRIII_10235~ Pumping~ 1~ -8.185232e+01~ -1.994063e+02~  1.000000e+00
HRIII_10238~ Pumping~ 1~ -7.201526e+01~ -1.993569e+02~  1.000000e+00
HRIII_10242~ Pumping~ 1~  2.566542e+00~ -1.990898e+02~  1.000000e+00
HRIII_10247~ Pumping~ 1~ -7.357873e+01~ -1.993647e+02~  1.000000e+00
